Experiment,Enrichment,DOMSource,Replicate,Time_hrs,DayOfExperiment,SamplePoint,RQ_RER,Temp_C,O2_perc,O2Rate_ugmin,O2Accum_ug,CO2_perc,CO2Rate_ugmin,CO2Accum_ug,Pressure_mmhg,Status,Restriction_mmHg,Leakage_mLmin,Volume_mL
DOM Crossing Experiment 2,ES,CHLOR,1,135.56,5,NA,0.105,21.97,20.6869,-1.809,-8984.395,0.0734,0.191,4838.333,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,136.17,5,NA,0.115,21.97,20.6872,-1.693,-8772.821,0.0718,0.194,4796.782,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,138.42,5,NA,0.05,22.19,20.5987,-2.488,-10221.24,0.0618,0.124,4198.947,801.57,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,138.72,5,NA,0.1,22.19,20.6815,-1.84,-9333.446,0.0717,0.183,4873.07,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,139.33,5,NA,0.136,22.21,20.6845,-1.559,-9068.636,0.0709,0.212,4837.095,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,141.59,5,NA,0.055,22.28,20.5907,-2.495,-10694.64,0.0614,0.138,4225.133,801.57,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,141.89,5,NA,0.1,22.23,20.6749,-1.906,-9694.958,0.071,0.19,4909.105,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,142.49,5,NA,0.091,22.05,20.6773,-1.738,-9398.335,0.0689,0.158,4867.117,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,144.75,6,NA,0.041,21.97,20.5867,-2.565,-11181.19,0.06,0.105,4244.982,801.57,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,145.05,6,NA,0.08,21.97,20.6735,-1.953,-10065.41,0.069,0.157,4938.911,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,145.65,6,NA,0.117,21.78,20.681,-1.665,-9714.134,0.068,0.194,4903.972,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,147.91,6,NA,0.045,21.77,20.5847,-2.545,-11664.02,0.0593,0.114,4266.679,801.57,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,148.21,6,NA,0.076,21.73,20.6704,-1.995,-10443.89,0.0674,0.151,4967.611,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,148.81,6,NA,0.087,21.73,20.6784,-1.746,-10045.39,0.0665,0.153,4932.942,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,151.07,6,NA,0.044,21.87,20.5859,-2.436,-12126.12,0.0583,0.107,4286.92,801.57,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,151.37,6,NA,0.071,21.78,20.6703,-1.932,-10810.34,0.0655,0.137,4993.595,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,151.97,6,NA,0.101,21.73,20.6779,-1.703,-10368.44,0.0654,0.172,4965.606,801.57,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,154.23,6,NA,0.05,21.73,20.5877,-2.436,-12588.38,0.0577,0.121,4309.807,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,154.53,6,NA,0.07,21.73,20.6677,-2.026,-11194.82,0.0642,0.143,5020.664,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,155.14,6,NA,0.074,21.72,20.6757,-1.825,-10714.74,0.0634,0.136,4991.379,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,157.4,6,NA,0.033,21.73,20.5897,-2.39,-13041.72,0.056,0.079,4324.715,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,157.7,6,NA,0.064,21.72,20.6687,-1.927,-11560.31,0.0626,0.123,5043.994,801.57,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,158.3,6,NA,0.085,21.69,20.6743,-1.78,-11052.39,0.0624,0.151,5019.944,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,160.56,6,NA,0.046,21.97,20.596800000000002,-2.221,-13463.13,0.0558,0.103,4344.163,801.57,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,160.86,6,NA,0.054,21.97,20.667,-2.015,-11942.67,0.0614,0.109,5064.614,801.57,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,161.46,6,NA,0.065,21.97,20.67,-1.876,-11408.32,0.0613,0.121,5042.906,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,163.72,6,NA,0.038,22.22,20.601,-2.276,-13894.8,0.0551,0.086,4360.486,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,164.02,6,NA,0.048,22.22,20.6644,-2.103,-12341.7,0.0602,0.101,5083.832,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,164.62,6,NA,0.073,22.22,20.6693,-1.83,-11755.54,0.0607,0.134,5068.255,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,166.88,6,NA,0.048,21.97,20.6134,-2.107,-14294.61,0.0548,0.101,4379.596,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,167.18,6,NA,0.055,21.97,20.6694,-2.02,-12724.84,0.0595,0.111,5104.98,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,167.78,6,NA,0.059,21.86,20.6709,-1.915,-12118.82,0.0597,0.114,5089.805,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,170.04,7,NA,0.042,21.73,20.6246,-1.991,-14672.4,0.053900000000000003,0.084,4395.515,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,170.34,7,NA,0.046,21.73,20.6697,-2.065,-13116.7,0.0582,0.094,5122.83,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,170.95,7,NA,0.056,21.59,20.6706,-1.852,-12470.19,0.0583,0.105,5109.64,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,173.2,7,NA,0.04,21.73,20.6326,-1.914,-15035.53,0.0537,0.077,4410.188,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,173.51,7,NA,0.045,21.73,20.6706,-1.965,-13489.5,0.0579,0.088,5139.552,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,174.11,7,NA,0.052,21.72,20.666,-1.898,-12830.33,0.0583,0.1,5128.536,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,176.37,7,NA,0.042,21.79,20.6431,-1.772,-15371.62,0.0532,0.074,4424.195,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,176.67,7,NA,0.043,21.73,20.6697,-2.035,-13875.49,0.0572,0.088,5156.278,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,177.27,7,NA,0.05,21.73,20.6646,-1.869,-13184.89,0.0574,0.093,5146.263,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,179.53,7,NA,0.047,21.72,20.6561,-1.594,-15674.1,0.053,0.075,4438.348,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,179.83,7,NA,0.041,21.7,20.6708,-1.976,-14250.36,0.0568,0.082,5171.771,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,180.43,7,NA,0.044,21.49,20.6663,-1.792,-13524.83,0.0567,0.078,5161.074,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,182.69,7,NA,0.067,21.5,20.674,-1.402,-15940.15,0.053,0.094,4456.146,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,182.99,7,NA,0.039,21.54,20.6792,-1.833,-14598.16,0.0554,0.071,5185.17,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,183.59,7,NA,0.051,21.73,20.6677,-1.853,-13876.36,0.0559,0.095,5179.036,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,185.85,7,NA,0.053,21.97,20.6848,-1.453,-16215.88,0.0527,0.078,4470.878,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,186.15,7,NA,0.045,21.93,20.6827,-1.891,-14957.04,0.0554,0.085,5201.353,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,186.76,7,NA,0.037,21.74,20.6679,-1.852,-14227.63,0.0553,0.068,5191.91,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,189.01,7,NA,0.047,21.73,20.6966,-1.283,-16459.29,0.0518,0.06,4482.278,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,189.32,7,NA,0.038,21.73,20.6839,-1.886,-15314.88,0.0547,0.072,5214.976,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,189.92,7,NA,0.031,21.73,20.665,-1.879,-14584.06,0.0538,0.058,5202.98,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,192.18,8,NA,0.077,21.97,20.7097,-1.135,-16674.56,0.0516,0.087,4498.865,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,192.48,8,NA,0.052,21.97,20.6882,-1.784,-15653.33,0.0545,0.092,5232.482,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,193.08,8,NA,0.044,21.87,20.6646,-1.831,-14931.55,0.0535,0.081,5218.361,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,195.34,8,NA,0.063,21.85,20.7246,-0.948,-16854.41,0.0516,0.06,4510.203,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,195.64,8,NA,0.035,21.74,20.6925,-1.726,-15980.83,0.0542,0.061,5244.014,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,196.24,8,NA,0.035,21.73,20.6653,-1.763,-15265.96,0.0535,0.063,5230.231,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,198.5,8,NA,0.076,21.73,20.7343,-0.937,-17032.21,0.0516,0.071,4523.64,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,198.8,8,NA,0.045,21.72,20.6977,-1.616,-16287.44,0.054,0.073,5257.947,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,199.4,8,NA,0.038,21.57,20.6649,-1.739,-15595.93,0.0532,0.066,5242.784,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,201.66,8,NA,0.068,21.7,20.7481,-0.767,-17177.76,0.0511,0.052,4533.559,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,201.96,8,NA,0.041,21.63,20.7041,-1.597,-16590.5,0.0537,0.066,5270.518,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,202.57,8,NA,0.046,21.51,20.6677,-1.728,-15923.86,0.0533,0.079,5257.774,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,204.82,8,NA,0.077,21.53,20.7603,-0.722,-17314.78,0.0512,0.056,4544.155,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,205.13,8,NA,0.041,21.49,20.711,-1.529,-16880.65,0.0537,0.062,5282.288,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,205.73,8,NA,0.031,21.49,20.6705,-1.661,-16238.99,0.0528,0.052,5267.636,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,207.99,8,NA,0.156,21.96,20.7714,-0.541,-17417.37,0.0514,0.084,4560.159,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,208.29,8,NA,0.057,21.97,20.7169,-1.385,-17143.41,0.0537,0.079,5297.266,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,208.89,8,NA,0.042,21.97,20.6687,-1.62,-16546.25,0.0523,0.068,5280.531,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,211.15,8,NA,0.11,22.7,20.7778,-0.507,-17513.48,0.0511,0.056,4570.727,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,211.45,8,NA,0.035,22.46,20.7204,-1.347,-17398.95,0.0528,0.048,5306.277,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,212.05,8,NA,0.03,22.46,20.6684,-1.575,-16845.1,0.0518,0.047,5289.392,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,214.31,8,NA,0.128,22.47,20.7884,-0.412,-17591.58,0.0503,0.053,4580.755,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,214.61,8,NA,0.06,22.46,20.7268,-1.301,-17645.85,0.0527,0.078,5321.084,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,215.21,8,NA,0.052,22.31,20.6708,-1.57,-17142.92,0.0518,0.082,5304.912,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,217.47,9,NA,0.166,21.97,20.7959,-0.405,-17668.33,0.0501,0.067,4593.481,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,217.77,9,NA,0.056,21.97,20.7338,-1.198,-17873.04,0.0525,0.066,5333.694,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,218.38,9,NA,0.047,21.76,20.6727,-1.508,-17429,0.0517,0.071,5318.37,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,220.63,9,NA,0.194,21.73,20.8012,-0.339,-17732.59,0.0503,0.066,4605.919,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,220.93,9,NA,0.051,21.75,20.7386,-1.137,-18088.74,0.0523,0.058,5344.642,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,221.54,9,NA,0.046,21.73,20.6754,-1.344,-17684.09,0.0516,0.062,5330.188,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,223.8,9,NA,0.232,21.73,20.8123,-0.263,-17782.42,0.0503,0.061,4617.472,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,224.1,9,NA,0.074,21.71,20.7546,-0.933,-18265.68,0.0525,0.069,5357.717,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,224.7,9,NA,0.036,21.5,20.6859,-1.344,-17939,0.0513,0.049,5339.468,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,226.96,9,NA,0.097,21.5,20.8185,-0.322,-17843.54,0.0496,0.031,4623.415,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,227.26,9,NA,0.071,21.49,20.7633,-0.938,-18443.55,0.0529,0.066,5370.288,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,227.86,9,NA,0.058,21.48,20.6914,-1.223,-18170.98,0.0519,0.071,5352.849,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,230.12,9,NA,0.182,21.62,20.8186,-0.342,-17908.47,0.0505,0.062,4635.247,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,230.42,9,NA,0.079,21.73,20.7713,-0.787,-18592.83,0.0533,0.062,5382.012,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,231.02,9,NA,0.046,21.73,20.6937,-1.205,-18399.67,0.0517,0.055,5363.327,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,233.28,9,NA,0.23,22.46,20.8187,-0.249,-17955.69,0.0505,0.057,4646.103,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,233.58,9,NA,0.081,22.34,20.7743,-0.78,-18740.8,0.0528,0.063,5394.018,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,234.18,9,NA,0.06,22.34,20.6947,-1.082,-18605.04,0.0515,0.065,5375.569,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,236.44,9,NA,0.168,23.43,20.8142,-0.277,-18008.18,0.0494,0.046,4654.918,801.59,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,236.74,9,NA,0.088,23.44,20.7768,-0.656,-18865.25,0.0519,0.058,5404.968,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,237.35,9,NA,0.071,23.68,20.6931,-1.019,-18798.37,0.0512,0.072,5389.217,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,239.61,9,NA,0.231,23.93,20.8135,-0.339,-18072.48,0.0499,0.078,4669.778,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,239.91,9,NA,0.153,23.92,20.7868,-0.576,-18974.54,0.0526,0.088,5421.672,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,240.51,10,final,0.084,23.68,20.705,-0.883,-18965.84,0.0516,0.074,5403.221,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,242.77,10,final,0.119,23.19,20.8185,-0.292,-18127.79,0.0494,0.035,4676.36,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,243.07,10,final,0.124,23.18,20.7994,-0.469,-19063.52,0.0524,0.058,5432.689,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,243.67,10,final,0.091,22.96,20.7179,-0.743,-19106.85,0.0515,0.067,5415.996,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,245.93,10,final,0.228,22.95,20.8218,-0.241,-18173.57,0.0491,0.055,4686.793,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,246.23,10,final,0.285,22.95,20.811,-0.305,-19121.35,0.0526,0.087,5449.156,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,246.83,10,final,0.119,22.91,20.7255,-0.666,-19233.22,0.0512,0.079,5431.015,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,249.09,10,final,0.242,22.71,20.8223,-0.271,-18225.06,0.0503,0.066,4699.235,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,249.39,10,final,0.122,22.7,20.8166,-0.369,-19191.33,0.0526,0.045,5457.68,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,249.99,10,final,0.046,22.54,20.7316,-0.641,-19354.83,0.0513,0.03,5436.65,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,252.26,10,final,0.1,22.47,20.8294,-0.215,-18265.98,0.0498,0.021,4703.319,801.58,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,252.56,10,final,0.18,22.46,20.8286,-0.287,-19245.87,0.0526,0.052,5467.512,801.59,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,253.16,10,final,0.094,22.46,20.7421,-0.604,-19469.6,0.0513,0.057,5447.417,801.58,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,255.42,10,final,0.209,22.46,20.833,-0.334,-18329.27,0.0498,0.07,4716.533,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,255.72,10,final,0.174,22.46,20.8362,-0.348,-19311.97,0.0519,0.061,5479.043,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,256.33,10,final,0.128,22.46,20.7521,-0.499,-19564.37,0.0506,0.064,5459.528,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,2,258.58,10,final,0.122,22.28,20.8395,-0.251,-18376.9,0.0485,0.031,4722.348,801.6,NA,0,0,244
DOM Crossing Experiment 2,ES,CHLOR,1,258.88,10,final,0.202,22.23,20.8431,-0.319,-19372.46,0.0516,0.065,5491.287,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,CHLOR,3,259.49,10,final,0.162,22.22,20.7608,-0.469,-19653.42,0.0507,0.076,5473.913,801.6,NA,0,0,246
DOM Crossing Experiment 2,ES,ES,1,0.95,0,initial,0,22.79,20.9168,0,0,0.0409,0,0,801.61,R,0,0,252
DOM Crossing Experiment 2,ES,ES,3,1.05,0,initial,0,22.81,20.921,0,0,0.0412,0,0,801.58,R,0,0,247
DOM Crossing Experiment 2,ES,ES,2,1.25,0,initial,0,22.88,20.9177,0,0,0.0414,0,0,801.59,R,0,0,247
DOM Crossing Experiment 2,ES,ES,1,4.11,0,initial,0.019,22.04,20.8672,-1.151,-218.328,0.0406,-0.022,-4.135,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,4.21,0,initial,0.047,22.02,20.873,-1.051,-199.478,0.0398,-0.05,-9.399,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,4.41,0,initial,0.001,22,20.8754,-0.966,-183.304,0.0413,0.001,0.146,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,7.27,0,initial,0.395,21.24,20.868,-0.169,-250.427,0.0417,0.067,8.533,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,7.37,0,initial,0.223,21.23,20.8704,-0.26,-248.81,0.0409,0.058,1.623,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,7.58,0,initial,0.108,21.19,20.8742,-0.261,-232.82,0.0408,0.028,5.488,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,10.44,0,initial,0.355,20.33,20.8534,-0.709,-384.953,0.0486,0.252,56.281,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,10.54,0,initial,0.379,20.41,20.8396,-1.181,-472.999,0.0537,0.448,86.652,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,10.74,0,initial,0.375,20.51,20.8503,-0.943,-411.803,0.0504,0.353,72.562,801.56,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,13.6,0,initial,0.529,20.86,20.8182,-0.984,-571.631,0.0626,0.52,154.962,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,13.7,0,initial,0.587,20.91,20.8151,-0.875,-639.088,0.0654,0.514,184.082,801.62,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,13.9,0,initial,0.549,20.96,20.8234,-0.903,-583.187,0.062,0.496,166.601,801.57,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,16.76,0,initial,0.667,20.98,20.8089,-0.676,-699.865,0.0719,0.451,240.472,801.61,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,16.86,0,initial,0.665,20.99,20.8057,-0.769,-784.97,0.0748,0.511,281.115,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,17.06,0,initial,0.66,20.99,20.8163,-0.678,-711.913,0.07,0.448,251.609,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,19.92,0,initial,0.75,20.8,20.8024,-0.637,-820.682,0.0797,0.478,331.139,801.58,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,20.02,0,initial,0.688,20.81,20.7917,-0.903,-956.385,0.0854,0.621,398.997,801.6,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,20.23,0,initial,0.611,20.86,20.806,-0.802,-864.104,0.0771,0.49,344.651,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,23.09,0,initial,0.718,20.73,20.7941,-0.798,-972.083,0.0876,0.573,439.859,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,23.19,0,initial,0.976,20.73,20.7938,-0.602,-1070.656,0.0917,0.588,510.5,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,23.39,0,initial,0.817,20.72,20.8043,-0.723,-1001.179,0.0846,0.59,456.644,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,26.25,1,NA,0.801,20.02,20.8022,-0.622,-1090.034,0.0916,0.498,534.355,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,26.35,1,NA,0.973,20.02,20.8045,-0.539,-1172.94,0.0952,0.525,610.001,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,26.55,1,NA,0.904,20.02,20.8138,-0.588,-1112.639,0.0888,0.531,557.362,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,29.41,1,NA,0.897,19.61,20.81,-0.509,-1186.587,0.0927,0.456,620.92,801.6,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,29.51,1,NA,0.87,19.62,20.811,-0.515,-1270.587,0.095,0.448,694.986,801.57,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,29.71,1,NA,0.952,19.57,20.8227,-0.473,-1202.424,0.089,0.451,642.877,801.57,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,32.57,1,NA,1.29,19.3,20.8193,-0.343,-1251.75,0.0932,0.443,704.961,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,32.67,1,NA,1.431,19.29,20.821,-0.305,-1328.552,0.095,0.437,777.961,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,32.87,1,NA,1.477,19.29,20.8328,-0.303,-1259.918,0.0891,0.448,727.82,801.6,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,35.74,1,NA,1.368,18.92,20.8277,-0.283,-1305.512,0.0918,0.388,778.529,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,35.84,1,NA,1.131,18.89,20.8268,-0.345,-1394.014,0.0935,0.39,851.997,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,36.04,1,NA,1.285,18.89,20.8397,-0.327,-1321.904,0.0886,0.42,807.485,801.6,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,38.9,1,NA,1.332,18.55,20.8393,-0.281,-1358.861,0.0909,0.375,849.582,801.6,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,39,1,NA,1.368,18.55,20.8377,-0.3,-1450.867,0.0933,0.41,929.764,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,39.2,1,NA,1.062,18.55,20.8488,-0.333,-1385.117,0.0866,0.354,874.618,801.6,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,42.06,1,NA,0.943,19.7,20.8398,-0.378,-1430.521,0.0904,0.356,917.186,801.61,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,42.16,1,NA,1.016,19.78,20.838,-0.389,-1524.719,0.0934,0.396,1004.825,801.6,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,42.36,1,NA,0.91,20.02,20.8454,-0.429,-1466.509,0.0872,0.39,948.662,801.6,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,45.22,1,NA,6.53,20.27,20.8511,0.063,-1418.594,0.0913,0.411,995.068,801.6,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,45.32,1,NA,2.008,20.26,20.841,-0.22,-1566.534,0.0948,0.443,1088.806,801.58,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,2,45.52,1,NA,5.619,20.26,20.8559,0.071,-1453.125,0.0882,0.396,1023.87,801.59,NA,0,0,247
DOM Crossing Experiment 2,ES,ES,1,48.38,2,NA,1.061,19.95,20.8517,-0.31,-1477.439,0.0888,0.329,1057.475,801.59,NA,0,0,252
DOM Crossing Experiment 2,ES,ES,3,48.48,2,NA,1.139,19.96,20.841,-0.382,-1639.016,0.0949,0.435,1171.371,801.59,NA,0,0,247
